1.0,128.0,256.0,128.0,256.0,8.388608e6,0.000244929,34.24914158797039,0.000356889,23.50480961867696
1.0,128.0,512.0,128.0,256.0,3.3554432e7,0.001487464,22.55814728961508,0.000279819,119.91477347857008
1.0,128.0,1024.0,128.0,256.0,1.34217728e8,0.001453285,92.35471913630157,0.001452344,92.41455743267436
1.0,128.0,2048.0,128.0,256.0,5.36870912e8,0.002153372,249.3163800773856,0.002608031,205.85296417105474
1.0,128.0,4096.0,128.0,256.0,2.147483648e9,0.005161641,416.0466890277724,0.008784317,244.46791344164836
1.0,128.0,8192.0,128.0,256.0,8.589934592e9,0.010521742,816.3985195607344,0.030223171,284.21685441279476
1.0,128.0,16384.0,128.0,256.0,3.4359738368e10,0.023280896,1475.8769751817115,0.014767886,2326.652465220818
1.0,128.0,32768.0,128.0,256.0,1.37438953472e11,0.061392936,2238.6769948907477,0.043186556,3182.4476457905093
1.0,128.0,256.0,256.0,256.0,1.6777216e7,0.000591128,28.38169736503769,0.00016875,99.42053925925926
1.0,128.0,512.0,256.0,256.0,6.7108864e7,0.001164116,57.64791824869687,0.000281609,238.30511098721988
1.0,128.0,1024.0,256.0,256.0,2.68435456e8,0.001655074,162.18939817796667,0.001420205,189.01176661115827
1.0,128.0,2048.0,256.0,256.0,1.073741824e9,0.003798416,282.6814714344084,0.002542901,422.2507380350238
1.0,128.0,4096.0,256.0,256.0,4.294967296e9,0.007736191,555.1785492369565,0.008996778,477.38949388325466
1.0,128.0,8192.0,256.0,256.0,1.7179869184e10,0.016231878,1058.4030500968527,0.03346832,513.3173455972693
1.0,128.0,16384.0,256.0,256.0,6.8719476736e10,0.037962064,1810.2144481922799,0.023468275,2928.1861038359234
1.0,128.0,32768.0,256.0,256.0,2.74877906944e11,0.099603179,2759.730258649676,0.077075955,3566.325022427552
1.0,128.0,256.0,1024.0,256.0,6.7108864e7,0.001115496,60.1605599661496,0.000181759,369.21893276261426
1.0,128.0,512.0,1024.0,256.0,2.68435456e8,0.001811414,148.1911125783504,0.000499598,537.3029035344417
1.0,128.0,1024.0,1024.0,256.0,1.073741824e9,0.003773156,284.5739280326602,0.001695353,633.3441023786787
1.0,128.0,2048.0,1024.0,256.0,4.294967296e9,0.007581373,566.5157611952347,0.002561131,1676.980715160607
1.0,128.0,4096.0,1024.0,256.0,1.7179869184e10,0.015296014,1123.1598757689421,0.008996887,1909.534840662109
1.0,128.0,8192.0,1024.0,256.0,6.8719476736e10,0.036117496,1902.6644797302672,0.031645817,2171.5184896632627
1.0,128.0,16384.0,1024.0,256.0,2.74877906944e11,0.094744389,2901.2578987025818,0.138877576,1979.2821480697503
1.0,128.0,32768.0,1024.0,256.0,1.099511627776e12,0.259462656,4237.648857552742,1.265773134,868.6482579239196
